"","Color_label_source","Subject","Chain","Generation","Condition","Confidence","Color_label_matched","Language.x","Age.x","Gender.x","Language_spoken.x","rt","Condition_label.x","Lightness_source","Lighness_matched","Saturation_source","Saturation_matched","Hue_source","Hue_matched","Unique_hue","Seed","Dif","RHAD","Error_rate_hue","Error_rate_sat","Condition_label.y","basic_colors","creative_name","Language.y","Hue_color_to_name","Saturation_color_to_name","Lightness_color_to_name","Vision_impairments","Age.y","Gender.y","Language_spoken.y","Participated_before"
"556","seed ocean blue","13ta","0",5,"2",5,"seed ocean blue","English","44","female","German",31378,"Naming transmission",50,50,77,73,187,186,193.6,179.34,7.59999999999999,53.2959326788219,1,4,"Naming transmission","blue","turquoise","English",186,73,50,"no","44","female","German","no"
"557","seed ocean blue","1ub2","0",13,"1",4,"seed ocean blue","English","53","male","danish",21611,"Pure transmission",50,50,78,66,201,202,193.6,179.34,-8.40000000000001,-58.9060308555401,1,12,"Pure transmission","blue","seasky","English",202,66,50,"no","53","male","danish","no"
"558","seed ocean blue","28dd","0",0,"2",4,"seed ocean blue","English","24","female","geman",16217,"Naming transmission",50,50,60,71,179.34,180,193.6,179.34,13.6,95.3716690042076,0.659999999999997,11,"Naming transmission","blue","Bubblegum","English",180,71,50,"no","24","female","geman","no"
"559","seed ocean blue","32hh","0",13,"2",5,"seed ocean blue","English","27","female","danish",3044,"Naming transmission",50,50,81,86,191,190,193.6,179.34,3.59999999999999,25.2454417952314,1,5,"Naming transmission","blue","lyseblå","English",190,86,50,"no","27","female","danish","no"
"560","seed ocean blue","4h26","0",5,"1",5,"seed ocean blue","English","25","female","English",26555,"Pure transmission",50,50,73,62,186,184,193.6,179.34,9.59999999999999,67.3211781206171,2,11,"Pure transmission","blue","aqua ","English",184,62,50,"no","25","female","English","no"
"561","seed ocean blue","5fq9","0",10,"1",3,"seed ocean blue","English","30","male","Lithuanian",22920,"Pure transmission",50,50,75,58,195,197,193.6,179.34,-3.40000000000001,-23.8429172510519,2,17,"Pure transmission","blue","blue","English",197,58,50,"no","30","male","Lithuanian","no"
"562","seed ocean blue","664l","0",2,"1",4,"seed ocean blue","English","23","female","Polish",9422,"Pure transmission",50,50,70,70,181,183,193.6,179.34,10.6,74.3338008415147,2,0,"Pure transmission","blue","intense blue ","English",183,70,50,"no","23","female","Polish","no"
"563","seed ocean blue","88a9","0",10,"2",5,"seed ocean blue","English","26","male","Greek",24862,"Naming transmission",50,50,77,66,189,192,193.6,179.34,1.59999999999999,11.2201963534362,3,11,"Naming transmission","blue","spring blue","English",192,66,50,"no","26","male","Greek","no"
"564","seed ocean blue","93q5","0",9,"2",2,"seed ocean blue","English","30","female","Ukrainian",22830,"Naming transmission",50,50,57,77,186,189,193.6,179.34,4.59999999999999,32.258064516129,3,20,"Naming transmission","blue","sky blue","English",189,77,50,"no","30","female","Ukrainian","no"
"565","seed ocean blue","bf6y","0",12,"1",5,"seed ocean blue","English","25","male","Dansk",18089,"Pure transmission",50,50,80,78,200,201,193.6,179.34,-7.40000000000001,-51.8934081346424,1,2,"Pure transmission","blue","sky blue","English",201,78,50,"no","25","male","Dansk","no"
"566","seed ocean blue","chvc","0",11,"1",5,"seed ocean blue","English","19","male","Polish",15262,"Pure transmission",50,50,58,80,197,200,193.6,179.34,-6.40000000000001,-44.8807854137448,3,22,"Pure transmission","blue","sea blue","English",200,80,50,"no","19","male","Polish","no"
"567","seed ocean blue","dt6w","1",0,"2",6,"seed ocean blue","English","48","female","portuguese",9188,"Naming transmission",50,50,60,68,179.34,184,193.6,179.34,9.59999999999999,67.3211781206171,4.66,8,"Naming transmission","blue","baby blue","English",184,68,50,"no","48","female","portuguese","no"
"568","seed ocean blue","epj1","0",6,"2",5,"seed ocean blue","English","43","male","spanish",12069,"Naming transmission",50,50,73,79,186,188,193.6,179.34,5.59999999999999,39.2706872370266,2,6,"Naming transmission","blue","clear water","English",188,79,50,"no","43","male","spanish","no"
"569","seed ocean blue","eqex","0",1,"2",4,"seed ocean blue","English","29","female","GermanAfrikaans",19758,"Naming transmission",50,50,71,66,180,182,193.6,179.34,11.6,81.3464235624124,2,5,"Naming transmission","blue","turqoise","English",182,66,50,"no","29","female","GermanAfrikaans","no"
"570","seed ocean blue","f54z","0",9,"1",6,"seed ocean blue","English","22","male","Czech",22450,"Pure transmission",50,50,82,75,196,195,193.6,179.34,-1.40000000000001,-9.81767180925671,1,7,"Pure transmission","blue","azur","English",195,75,50,"no","22","male","Czech","no"
"571","seed ocean blue","fxo2","1",0,"1",5,"seed ocean blue","English","22","male","Czech",23037,"Pure transmission",50,50,60,71,179.34,177,193.6,179.34,16.6,116.4095371669,2.34,11,"Pure transmission","blue","tyrquise (not sure how to spell it)","English",177,71,50,"no","22","male","Czech","no"
"572","seed ocean blue","jc7z","0",4,"1",5,"seed ocean blue","English","24","male","Croatian",42192,"Pure transmission",50,50,69,73,185,186,193.6,179.34,7.59999999999999,53.2959326788219,1,4,"Pure transmission","blue","dark sky blue","English",186,73,50,"no","24","male","Croatian","no"
"573","seed ocean blue","kfqn","0",6,"1",5,"seed ocean blue","English","69","male","English",9484,"Pure transmission",50,50,62,56,184,183,193.6,179.34,10.6,74.3338008415147,1,6,"Pure transmission","none","Grue","English",183,56,50,"no","69","male","English","no"
"574","seed ocean blue","lhww","0",3,"2",5,"seed ocean blue","English","22","female","polish",50469,"Naming transmission",50,50,68,84,184,186,193.6,179.34,7.59999999999999,53.2959326788219,2,16,"Naming transmission","blue","light turquoise","English",186,84,50,"no","22","female","polish","no"
"575","seed ocean blue","o0pu","0",4,"2",4,"seed ocean blue","English","28","female","Swedish",13734,"Naming transmission",50,50,84,77,186,187,193.6,179.34,6.59999999999999,46.2833099579243,1,7,"Naming transmission","blue","light blue","English",187,77,50,"no","28","female","Swedish","no"
"576","seed ocean blue","owq7","0",12,"2",5,"seed ocean blue","English","23","male","Danish",22071,"Naming transmission",50,50,69,81,191,191,193.6,179.34,2.59999999999999,18.2328190743338,0,12,"Naming transmission","blue","light blue","English",191,81,50,"no","23","male","Danish","no"
"577","seed ocean blue","pdov","0",2,"2",6,"seed ocean blue","English","45","male","English",10840,"Naming transmission",50,50,66,68,182,184,193.6,179.34,9.59999999999999,67.3211781206171,2,2,"Naming transmission","blue","weak-ass turquoise","English",184,68,50,"no","45","male","English","no"
"578","seed ocean blue","q7e4","0",8,"2",4,"seed ocean blue","English","23","male","German",25786,"Naming transmission",50,50,77,57,186,186,193.6,179.34,7.59999999999999,53.2959326788219,0,20,"Naming transmission","blue","ice blue","English",186,57,50,"no","23","male","German","no"
"579","seed ocean blue","qtjv","0",11,"2",4,"seed ocean blue","English","29","female","Estonian",61270,"Naming transmission",50,50,66,69,192,191,193.6,179.34,2.59999999999999,18.2328190743338,1,3,"Naming transmission","blue","turquise","English",191,69,50,"no","29","female","Estonian","no"
"580","seed ocean blue","rd5a","0",7,"1",6,"seed ocean blue","English","29","male","EnglishandArabic",3513,"Pure transmission",50,50,56,69,183,182,193.6,179.34,11.6,81.3464235624124,1,13,"Pure transmission","blue","blue","English",182,69,50,"no","29","male","EnglishandArabic","no"
"581","seed ocean blue","vnhp","0",3,"1",4,"seed ocean blue","English","23","male","Russian",17990,"Pure transmission",50,50,70,69,183,185,193.6,179.34,8.59999999999999,60.3085553997195,2,1,"Pure transmission","blue","Aquamarine","English",185,69,50,"no","23","male","Russian","no"
"582","seed ocean blue","vpuu","0",1,"1",5,"seed ocean blue","English","25","female","Spanish",11246,"Pure transmission",50,50,71,70,181,181,193.6,179.34,12.6,88.35904628331,0,1,"Pure transmission","blue","turquoise","English",181,70,50,"no","25","female","Spanish","no"
"583","seed ocean blue","xfrb","0",8,"1",5,"seed ocean blue","English","30","male","German",25472,"Pure transmission",50,50,69,82,182,196,193.6,179.34,-2.40000000000001,-16.8302945301543,14,13,"Pure transmission","blue","oceanblue","English",196,82,50,"no","30","male","German","no"
"584","seed ocean blue","xh1c","0",0,"1",5,"seed ocean blue","English","23","male","Czech",6247,"Pure transmission",50,50,60,71,179.34,181,193.6,179.34,12.6,88.35904628331,1.66,11,"Pure transmission","blue","solid azure","English",181,71,50,"no","23","male","Czech","no"
"585","seed ocean blue","yjkj","0",14,"2",4,"seed ocean blue","English","23","female","Danish",59755,"Naming transmission",50,50,86,75,190,193,193.6,179.34,0.599999999999994,4.20757363253853,3,11,"Naming transmission","blue","himmelblå","English",193,75,50,"no","23","female","Danish","no"
"586","seed ocean blue","yxz1","0",7,"2",5,"seed ocean blue","English","28","female","English",78272,"Naming transmission",50,50,79,77,188,186,193.6,179.34,7.59999999999999,53.2959326788219,2,2,"Naming transmission","blue","sky Indigo","English",186,77,50,"no","28","female","English","no"
"587","seed ocean blue","zoz9","0",14,"1",4,"seed ocean blue","English","22","female","Romanian",13929,"Pure transmission",50,50,66,64,202,203,193.6,179.34,-9.40000000000001,-65.9186535764377,1,2,"Pure transmission","blue","blue","English",203,64,50,"no","22","female","Romanian","no"
"588","seed sennepsgul","0sgv","4",8,"2",5,"seed mustard","Danish","23","female","Dansk",21667,"Naming transmission",50,50,39,38,69,70,62.4,49.85,-7.6,-60.5577689243028,1,1,"Naming transmission","green","løvfald","Danish",70,38,50,"no","23","female","Dansk","no"
"589","seed sennepsgul","0tnl","1",8,"2",4,"seed mustard","Danish","24","female","Dansk",8467,"Naming transmission",50,50,38,28,49,56,62.4,49.85,6.4,50.996015936255,7,10,"Naming transmission","green","bræk grøn","Danish",56,28,50,"no","24","female","Dansk","no"
"590","seed sennepsgul","1qhd","2",10,"2",2,"seed mustard","Danish","50","male","dansk",18576,"Naming transmission",50,50,66,59,40,37,62.4,49.85,25.4,202.390438247012,3,7,"Naming transmission","yellow","mærkegul","Danish",37,59,50,"no","50","male","dansk","no"
"591","seed sennepsgul","1spu","3",8,"1",5,"seed mustard","Danish","22","female","Dansk",25929,"Pure transmission",50,50,56,55,53,51,62.4,49.85,11.4,90.8366533864542,2,1,"Pure transmission","yellow","gurkemeje gul","Danish",51,55,50,"no","22","female","Dansk","no"
"592","seed sennepsgul","29mk","2",9,"2",2,"seed mustard","Danish","24","male","Dansk",16274,"Naming transmission",50,50,78,66,45,40,62.4,49.85,22.4,178.486055776892,5,12,"Naming transmission","orange","yellow orange","Danish",40,66,50,"no","24","male","Dansk","no"
"593","seed sennepsgul","2aq2","4",0,"2",5,"seed mustard","Danish","21","male","Dansk",17581,"Naming transmission",50,50,60,50,49.85,53,62.4,49.85,9.4,74.9003984063745,3.15,10,"Naming transmission","yellow","Sennepsgul","Danish",53,50,50,"no","21","male","Dansk","no"
"594","seed sennepsgul","2e48","0",12,"2",5,"seed mustard","Danish","24","female","Dansk",7398,"Naming transmission",50,50,67,66,55,53,62.4,49.85,9.4,74.9003984063745,2,1,"Naming transmission","yellow","Grumset gul","Danish",53,66,50,"no","24","female","Dansk","no"
"595","seed sennepsgul","2h6d","4",6,"1",4,"seed mustard","Danish","29","female","Dansk",24315,"Pure transmission",50,50,65,69,56,57,62.4,49.85,5.4,43.0278884462151,1,4,"Pure transmission","yellow","Mørkegul","Danish",57,69,50,"no","29","female","Dansk","no"
"596","seed sennepsgul","2l8a","1",1,"2",6,"seed mustard","Danish","22","male","Lykke",15614,"Naming transmission",50,50,50,48,47,47,62.4,49.85,15.4,122.709163346614,0,2,"Naming transmission","yellow","Sennep","Danish",47,48,50,"no","22","male","Lykke","no"
"597","seed sennepsgul","2uz9","2",10,"1",5,"seed mustard","Danish","23","male","dansk",7658,"Pure transmission",50,50,46,48,48,46,62.4,49.85,16.4,130.677290836653,2,2,"Pure transmission","none","mørk sandfarve","Danish",46,48,50,"no","23","male","dansk","no"
"598","seed sennepsgul","2zbd","0",10,"1",5,"seed mustard","Danish","24","female","rumænsk",7563,"Pure transmission",50,50,50,51,58,60,62.4,49.85,2.4,19.1235059760956,2,1,"Pure transmission","yellow","sennep","Danish",60,51,50,"no","24","female","rumænsk","no"
"599","seed sennepsgul","31xw","0",7,"2",5,"seed mustard","Danish","26","female","Dansk",27141,"Naming transmission",50,50,43,63,52,52,62.4,49.85,10.4,82.8685258964144,0,20,"Naming transmission","yellow","mat mørkegul","Danish",52,63,50,"no","26","female","Dansk","no"
"600","seed sennepsgul","32a1","3",4,"2",6,"seed mustard","Danish","24","male","Dansk",9763,"Naming transmission",50,50,52,45,50,51,62.4,49.85,11.4,90.8366533864542,1,7,"Naming transmission","yellow","sennepsgul","Danish",51,45,50,"no","24","male","Dansk","no"
"601","seed sennepsgul","38mq","4",12,"1",4,"seed mustard","Danish","52","female","dansk",38004,"Pure transmission",50,50,48,49,57,59,62.4,49.85,3.4,27.0916334661355,2,1,"Pure transmission","green","lys oliven","Danish",59,49,50,"no","52","female","dansk","no"
"602","seed sennepsgul","3b4k","2",9,"1",4,"seed mustard","Danish","26","male","Dansk",8392,"Pure transmission",50,50,56,46,47,48,62.4,49.85,14.4,114.741035856574,1,10,"Pure transmission","yellow","Sennepsgul","Danish",48,46,50,"no","26","male","Dansk","no"
"603","seed sennepsgul","3rnx","1",2,"2",6,"seed mustard","Danish","23","male","Dansk",32594,"Naming transmission",50,50,48,60,47,47,62.4,49.85,15.4,122.709163346614,0,12,"Naming transmission","yellow","karrygul","Danish",47,60,50,"no","23","male","Dansk","no"
"604","seed sennepsgul","3sg3","3",9,"2",0,"seed mustard","Danish","61","male","dansk",300003,"Naming transmission",50,50,66,51,48,48,62.4,49.85,14.4,114.741035856574,0,15,"Naming transmission","yellow","rå sienna","Danish",48,51,50,"no","61","male","dansk","no"
"605","seed sennepsgul","3tb6","2",0,"1",4,"seed mustard","Danish","32","female","dansk",12954,"Pure transmission",50,50,60,63,49.85,52,62.4,49.85,10.4,82.8685258964144,2.15,3,"Pure transmission","yellow","karrygul","Danish",52,63,50,"no","32","female","dansk","no"
"606","seed sennepsgul","3wa5","1",4,"1",2,"seed mustard","Danish","31","female","Dansk",46077,"Pure transmission",50,50,65,77,44,45,62.4,49.85,17.4,138.645418326693,1,12,"Pure transmission","yellow","Karrygul","Danish",45,77,50,"no","31","female","Dansk","no"
"607","seed sennepsgul","4htf","2",12,"1",6,"seed mustard","Danish","30","male","Fransk",38536,"Pure transmission",50,50,61,66,49,50,62.4,49.85,12.4,98.804780876494,1,5,"Pure transmission","yellow","mørk gul","Danish",50,66,50,"no","30","male","Fransk","no"
"608","seed sennepsgul","4l9m","4",11,"1",5,"seed mustard","Danish","24","female","Dansk",12728,"Pure transmission",50,50,59,48,55,57,62.4,49.85,5.4,43.0278884462151,2,11,"Pure transmission","yellow","Olivengul","Danish",57,48,50,"no","24","female","Dansk","no"
"609","seed sennepsgul","4w6c","3",1,"2",5,"seed mustard","Danish","30","male","Dansk",10056,"Naming transmission",50,50,44,40,51,53,62.4,49.85,9.4,74.9003984063745,2,4,"Naming transmission","green","Oliven","Danish",53,40,50,"no","30","male","Dansk","no"
"610","seed sennepsgul","5386","1",6,"1",4,"seed mustard","Danish","26","female","DK",14561,"Pure transmission",50,50,65,52,44,43,62.4,49.85,19.4,154.581673306773,1,13,"Pure transmission","yellow","Gul","Danish",43,52,50,"no","26","female","DK","no"
"611","seed sennepsgul","59x7","3",0,"1",6,"seed mustard","Danish","23","male","dansk",7672,"Pure transmission",50,50,60,65,49.85,47,62.4,49.85,15.4,122.709163346614,2.85,5,"Pure transmission","yellow","pruttegul","Danish",47,65,50,"no","23","male","dansk","no"
"612","seed sennepsgul","5xno","1",12,"1",5,"seed mustard","Danish","39","female","dansk",19099,"Pure transmission",50,50,59,57,35,37,62.4,49.85,25.4,202.390438247012,2,2,"Pure transmission","yellow","Sandfarvet","Danish",37,57,50,"no","39","female","dansk","no"
"613","seed sennepsgul","629d","1",14,"1",5,"seed mustard","Danish","26","male","Dansk",4083,"Pure transmission",50,50,76,76,40,44,62.4,49.85,18.4,146.613545816733,4,0,"Pure transmission","orange","orange/brun","Danish",44,76,50,"no","26","male","Dansk","no"
"614","seed sennepsgul","6606","0",12,"1",5,"seed mustard","Danish","23","male","DanskEngelsk",16909,"Pure transmission",50,50,50,43,53,56,62.4,49.85,6.4,50.996015936255,3,7,"Pure transmission","yellow","Kedelig karry","Danish",56,43,50,"no","23","male","DanskEngelsk","no"
"615","seed sennepsgul","6bgr","4",13,"1",5,"seed mustard","Danish","25","female","Dansk",6463,"Pure transmission",50,50,49,49,59,61,62.4,49.85,1.4,11.1553784860558,2,0,"Pure transmission","green","Olivengrøn","Danish",61,49,50,"no","25","female","Dansk","no"
"616","seed sennepsgul","6d65","1",11,"1",5,"seed mustard","Danish","32","female","dansk",45668,"Pure transmission",50,50,58,59,37,35,62.4,49.85,27.4,218.326693227092,2,1,"Pure transmission","brown","kamel","Danish",35,59,50,"no","32","female","dansk","no"
"617","seed sennepsgul","6g9f","4",1,"2",6,"seed mustard","Danish","23","female","Dansk",10334,"Naming transmission",50,50,50,45,53,55,62.4,49.85,7.4,58.9641434262948,2,5,"Naming transmission","yellow","Karry Gul","Danish",55,45,50,"no","23","female","Dansk","no"
"618","seed sennepsgul","6w76","0",8,"1",4,"seed mustard","Danish","40","male","Dansk",36592,"Pure transmission",50,50,68,64,58,55,62.4,49.85,7.4,58.9641434262948,3,4,"Pure transmission","yellow","Karrygul","Danish",55,64,50,"no","40","male","Dansk","no"
"619","seed sennepsgul","7t79","0",3,"1",5,"seed mustard","Danish","74","female","dansk",12402,"Pure transmission",50,50,65,58,55,60,62.4,49.85,2.4,19.1235059760956,5,7,"Pure transmission","green","avocado","Danish",60,58,50,"no","74","female","dansk","no"
"620","seed sennepsgul","7zbg","3",12,"2",4,"seed mustard","Danish","25","male","Dansk",27280,"Naming transmission",50,50,40,46,53,59,62.4,49.85,3.4,27.0916334661355,6,6,"Naming transmission","green","bæ-grøn","Danish",59,46,50,"no","25","male","Dansk","no"
"621","seed sennepsgul","80cs","0",1,"1",5,"seed mustard","Danish","21","male","Dansk",12264,"Pure transmission",50,50,62,64,50,52,62.4,49.85,10.4,82.8685258964144,2,2,"Pure transmission","yellow","Sennepsgul","Danish",52,64,50,"no","21","male","Dansk","no"
"622","seed sennepsgul","839z","0",3,"2",5,"seed mustard","Danish","23","male","Dansk",8608,"Naming transmission",50,50,37,37,49,53,62.4,49.85,9.4,74.9003984063745,4,0,"Naming transmission","green","sustainable green","Danish",53,37,50,"no","23","male","Dansk","no"
"623","seed sennepsgul","8m5n","1",14,"2",5,"seed mustard","Danish","31","female","Dansk",10597,"Naming transmission",50,50,41,43,58,60,62.4,49.85,2.4,19.1235059760956,2,2,"Naming transmission","none","industri grøn/gul","Danish",60,43,50,"no","31","female","Dansk","no"
"624","seed sennepsgul","8osq","0",11,"1",5,"seed mustard","Danish","38","female","Dansk",7478,"Pure transmission",50,50,51,50,60,53,62.4,49.85,9.4,74.9003984063745,7,1,"Pure transmission","yellow","Grumset gul","Danish",53,50,50,"no","38","female","Dansk","no"
"625","seed sennepsgul","8v88","0",0,"1",6,"seed mustard","Danish","37","female","Svensk",9064,"Pure transmission",50,50,60,62,49.85,50,62.4,49.85,12.4,98.804780876494,0.149999999999999,2,"Pure transmission","yellow","sennepsgul","Danish",50,62,50,"no","37","female","Svensk","no"
"626","seed sennepsgul","8z38","0",6,"2",6,"seed mustard","Danish","22","male","Dansk",6470,"Naming transmission",50,50,38,43,51,52,62.4,49.85,10.4,82.8685258964144,1,5,"Naming transmission","brown","Mørk khaki ","Danish",52,43,50,"no","22","male","Dansk","no"
"627","seed sennepsgul","94an","2",4,"1",3,"seed mustard","Danish","26","female","Dansk",22018,"Pure transmission",50,50,63,74,50,47,62.4,49.85,15.4,122.709163346614,3,11,"Pure transmission","yellow","karrygul","Danish",47,74,50,"no","26","female","Dansk","no"
"628","seed sennepsgul","95ap","4",9,"1",5,"seed mustard","Danish","25","male","dansk",31088,"Pure transmission",50,50,54,61,55,53,62.4,49.85,9.4,74.9003984063745,2,7,"Pure transmission","yellow","mørk gul","Danish",53,61,50,"no","25","male","dansk","no"
"629","seed sennepsgul","9hdc","4",14,"2",4,"seed mustard","Danish","23","male","Dansk",22855,"Naming transmission",50,50,74,60,66,63,62.4,49.85,-0.600000000000001,-4.78087649402392,3,14,"Naming transmission","green","Mosegrøn","Danish",63,60,50,"no","23","male","Dansk","no"
"630","seed sennepsgul","9lvh","2",6,"2",5,"seed mustard","Danish","28","female","Dansk",9299,"Naming transmission",50,50,65,70,46,40,62.4,49.85,22.4,178.486055776892,6,5,"Naming transmission","yellow","Karrygul","Danish",40,70,50,"no","28","female","Dansk","no"
"631","seed sennepsgul","9s0s","0",13,"1",6,"seed mustard","Danish","41","male","Dansk",3311,"Pure transmission",50,50,43,34,56,59,62.4,49.85,3.4,27.0916334661355,3,9,"Pure transmission","green","Karry","Danish",59,34,50,"no","41","male","Dansk","no"
"632","seed sennepsgul","9zhk","0",8,"2",3,"seed mustard","Danish","41","female","Dansk",56869,"Naming transmission",50,50,63,56,52,56,62.4,49.85,6.4,50.996015936255,4,7,"Naming transmission","yellow","sennepsgul","Danish",56,56,50,"no","41","female","Dansk","no"
"633","seed sennepsgul","a4we","1",6,"2",5,"seed mustard","Danish","23","male","Dansk",28053,"Naming transmission",50,50,39,41,49,46,62.4,49.85,16.4,130.677290836653,3,2,"Naming transmission","brown","mudder","Danish",46,41,50,"no","23","male","Dansk","no"
"634","seed sennepsgul","a5pw","2",1,"1",2,"seed mustard","Danish","29","male","dansk",6813,"Pure transmission",50,50,63,83,52,49,62.4,49.85,13.4,106.772908366534,3,20,"Pure transmission","yellow","karrygul","Danish",49,83,50,"no","29","male","dansk","no"
"635","seed sennepsgul","a5ul","1",7,"2",6,"seed mustard","Danish","27","male","Dansk",10845,"Naming transmission",50,50,41,38,46,49,62.4,49.85,13.4,106.772908366534,3,3,"Naming transmission","brown","Brun","Danish",49,38,50,"no","27","male","Dansk","no"
"636","seed sennepsgul","akcp","1",13,"1",5,"seed mustard","Danish","36","female","dansk",46656,"Pure transmission",50,50,57,76,37,40,62.4,49.85,22.4,178.486055776892,3,19,"Pure transmission","yellow","mørk karry","Danish",40,76,50,"no","36","female","dansk","no"
"637","seed sennepsgul","akyt","4",7,"1",4,"seed mustard","Danish","24","female","Dansk",28221,"Pure transmission",50,50,69,60,57,56,62.4,49.85,6.4,50.996015936255,1,9,"Pure transmission","green","bussemand","Danish",56,60,50,"no","24","female","Dansk","no"
"638","seed sennepsgul","amtj","2",11,"2",4,"seed mustard","Danish","26","female","Dansk",14569,"Naming transmission",50,50,59,61,37,38,62.4,49.85,24.4,194.422310756972,1,2,"Naming transmission","yellow","karrygul","Danish",38,61,50,"no","26","female","Dansk","no"
"639","seed sennepsgul","bl5p","2",14,"2",6,"seed mustard","Danish","28","male","Dansk",17125,"Naming transmission",50,50,65,56,41,42,62.4,49.85,20.4,162.549800796813,1,9,"Naming transmission","yellow","karrygul","Danish",42,56,50,"no","28","male","Dansk","no"
"640","seed sennepsgul","br1u","0",5,"1",6,"seed mustard","Danish","26","male","dansk",26423,"Pure transmission",50,50,60,72,60,63,62.4,49.85,-0.600000000000001,-4.78087649402392,3,12,"Pure transmission","yellow","børne bæ gul","Danish",63,72,50,"no","26","male","dansk","no"
"641","seed sennepsgul","ct5u","2",2,"1",4,"seed mustard","Danish","21","male","Dansk",20158,"Pure transmission",50,50,83,66,49,49,62.4,49.85,13.4,106.772908366534,0,17,"Pure transmission","yellow","Karrygul","Danish",49,66,50,"no","21","male","Dansk","no"
"642","seed sennepsgul","d201","4",3,"1",5,"seed mustard","Danish","25","male","Dansk",17417,"Pure transmission",50,50,59,51,49,53,62.4,49.85,9.4,74.9003984063745,4,8,"Pure transmission","yellow","gulbrun","Danish",53,51,50,"no","25","male","Dansk","no"
"643","seed sennepsgul","db8f","2",6,"1",5,"seed mustard","Danish","22","male","Dansk",30120,"Pure transmission",50,50,62,53,47,43,62.4,49.85,19.4,154.581673306773,4,9,"Pure transmission","yellow","Brugt gul tusch gul","Danish",43,53,50,"no","22","male","Dansk","no"
"644","seed sennepsgul","denc","4",14,"1",5,"seed mustard","Danish","25","female","Dansk",9984,"Pure transmission",50,50,49,43,61,61,62.4,49.85,1.4,11.1553784860558,0,6,"Pure transmission","green","Grim grøn","Danish",61,43,50,"no","25","female","Dansk","no"
"645","seed sennepsgul","dxfn","2",3,"1",6,"seed mustard","Danish","22","female","Dansk",4654,"Pure transmission",50,50,66,63,49,50,62.4,49.85,12.4,98.804780876494,1,3,"Pure transmission","yellow","Dhal","Danish",50,63,50,"no","22","female","Dansk","no"
"646","seed sennepsgul","e913","1",8,"1",5,"seed mustard","Danish","23","male","Dansk",21870,"Pure transmission",50,50,62,57,42,43,62.4,49.85,19.4,154.581673306773,1,5,"Pure transmission","brown","brungul","Danish",43,57,50,"no","23","male","Dansk","no"
"647","seed sennepsgul","epfu","4",10,"2",6,"seed mustard","Danish","23","female","dansk",15049,"Naming transmission",50,50,45,47,68,70,62.4,49.85,-7.6,-60.5577689243028,2,2,"Naming transmission","green","alge","Danish",70,47,50,"no","23","female","dansk","no"
"648","seed sennepsgul","ey6l","4",6,"2",3,"seed mustard","Danish","27","male","dansk",35569,"Naming transmission",50,50,52,44,72,69,62.4,49.85,-6.6,-52.589641434263,3,8,"Naming transmission","green","olive green","Danish",69,44,50,"no","27","male","dansk","no"
"649","seed sennepsgul","eyxs","2",11,"1",5,"seed mustard","Danish","25","female","dansk",7917,"Pure transmission",50,50,48,61,46,49,62.4,49.85,13.4,106.772908366534,3,13,"Pure transmission","yellow","Karry farvet","Danish",49,61,50,"no","25","female","dansk","no"
"650","seed sennepsgul","f4z3","3",6,"2",5,"seed mustard","Danish","20","female","dansk",12361,"Naming transmission",50,50,63,68,48,48,62.4,49.85,14.4,114.741035856574,0,5,"Naming transmission","yellow","karry gul","Danish",48,68,50,"no","20","female","dansk","no"
"651","seed sennepsgul","f7xg","4",2,"2",5,"seed mustard","Danish","54","female","Dansk",4931,"Naming transmission",50,50,45,55,55,49,62.4,49.85,13.4,106.772908366534,6,10,"Naming transmission","yellow","karrygul","Danish",49,55,50,"no","54","female","Dansk","no"
"652","seed sennepsgul","fal4","1",1,"1",6,"seed mustard","Danish","28","male","ita",4651,"Pure transmission",50,50,55,67,45,46,62.4,49.85,16.4,130.677290836653,1,12,"Pure transmission","brown","kaki","Danish",46,67,50,"no","28","male","ita","no"
"653","seed sennepsgul","fvdv","5",2,"1",4,"seed mustard","Danish","44","female","Danskogengelsk",29860,"Pure transmission",50,50,50,58,56,56,62.4,49.85,6.4,50.996015936255,0,8,"Pure transmission","none","Boller i karry","Danish",56,58,50,"no","44","female","Danskogengelsk","no"
"654","seed sennepsgul","g3nb","1",9,"1",5,"seed mustard","Danish","23","female","Dansk",6749,"Pure transmission",50,50,57,58,43,39,62.4,49.85,23.4,186.454183266932,4,1,"Pure transmission","orange","brunlig orange","Danish",39,58,50,"no","23","female","Dansk","no"
"655","seed sennepsgul","g72t","4",11,"2",5,"seed mustard","Danish","22","male","Dansk",36514,"Naming transmission",50,50,47,52,70,65,62.4,49.85,-2.6,-20.7171314741036,5,5,"Naming transmission","green","Syregrøn","Danish",65,52,50,"no","22","male","Dansk","no"
"656","seed sennepsgul","g7r4","0",14,"2",5,"seed mustard","Danish","24","male","Engelsk",11879,"Naming transmission",50,50,72,69,51,52,62.4,49.85,10.4,82.8685258964144,1,3,"Naming transmission","yellow","kikærtegulv","Danish",52,69,50,"no","24","male","Engelsk","no"
"657","seed sennepsgul","gvon","4",1,"1",5,"seed mustard","Danish","25","male","Dansk",7233,"Pure transmission",50,50,64,63,51,48,62.4,49.85,14.4,114.741035856574,3,1,"Pure transmission","yellow","gul","Danish",48,63,50,"no","25","male","Dansk","no"
